order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,restaurant_location,customer_location
1477753,65306,Sushi of Gari Tribeca,Japanese,14.79,Weekend,Not given,32,24,"(40.7167674, -74.0084565)","(40.735406901749634, -73.96794009889446)"
1478010,49987,Parm,Italian,6.69,Weekend,5,24,28,"(40.7230381, -73.9957182)","(40.68998616522155, -74.03578641250826)"
1476549,75169,Tamarind TriBeCa,Indian,6.74,Weekend,5,25,26,"(40.7191453, -74.0089504)","(40.71959103021453, -73.94923787554232)"
1476676,186473,Blue Ribbon Sushi,Japanese,16.06,Weekday,Not given,34,33,"(40.7079524, -74.0078296)","(40.75791673449921, -74.04577565799445)"
1477595,370337,Blue Ribbon Fried Chicken,American,12.23,Weekend,Not given,30,20,"(40.7244607, -73.9909251)","(40.70147087250758, -73.9515620695746)"
1477618,184325,Asuka Sushi,Japanese,22.8,Weekend,Not given,30,28,"(40.7452899, -73.9988852)","(40.72767075610412, -74.05791843225046)"
1477911,65306,Sushi of Gari Tribeca,Japanese,12.18,Weekend,5,35,19,"(40.7167674, -74.0084565)","(40.745450788884334, -73.99481185247349)"
1476630,182252,Five Leaves,American,9.17,Weekend,4,34,23,"(40.723735950000005, -73.95164194773636)","(40.72926779655345, -73.90760350219148)"
1477546,67162,Shake Shack,American,14.07,Weekday,4,24,28,"(40.6437718, -74.0758827)","(40.60037920109775, -74.1064022322779)"
1477320,397261,Blue Ribbon Fried Chicken,American,14.84,Weekend,5,21,25,"(40.7244607, -73.9909251)","(40.76523453033916, -73.96098716994518)"
1477084,283051,Shake Shack,American,6.69,Weekday,5,26,32,"(40.6437718, -74.0758827)","(40.630984558908395, -74.15296967608754)"
1476726,41907,Hatsuhana,Japanese,14.07,Weekend,Not given,26,17,"(40.7568939, -73.9769041)","(40.75745516607912, -73.9392881300462)"
1478427,86806,Pylos,Mediterranean,14.12,Weekday,4,26,24,"(40.7261637, -73.9840813)","(40.68981012330044, -73.9733764793782)"
1476743,183520,Blue Ribbon Sushi,Japanese,6.69,Weekend,Not given,35,26,"(40.7079524, -74.0078296)","(40.75236717579389, -74.01918112826834)"
1478238,59314,Shake Shack,American,13.58,Weekend,Not given,25,24,"(40.6437718, -74.0758827)","(40.61819658127223, -74.10676369248759)"
1476695,68300,Blue Ribbon Fried Chicken,American,33.18,Weekend,Not given,26,20,"(40.7244607, -73.9909251)","(40.687847155710685, -73.99520690501916)"
1478323,354948,Westville Hudson,American,24.25,Weekend,Not given,25,21,"(40.7272539, -74.0075081)","(40.756039653303596, -73.98163085421804)"
1477735,302769,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,29,20,"(40.7244607, -73.9909251)","(40.71571194595859, -73.9428260999843)"
1477674,334372,Rubirosa,Italian,6.55,Weekend,Not given,23,15,"(40.7227225, -73.9961142)","(40.731331175515834, -74.035470198506)"
1478006,42781,Blue Ribbon Sushi,Japanese,24.3,Weekday,Not given,21,26,"(40.7079524, -74.0078296)","(40.672366469370075, -73.9671231582569)"
1478033,67748,Rubirosa,Italian,19.4,Weekend,4,34,16,"(40.7227225, -73.9961142)","(40.73692049541122, -73.96154221587793)"
1478186,302923,Shake Shack,American,20.52,Weekend,3,31,15,"(40.6437718, -74.0758827)","(40.6626692024895, -74.0507890179678)"
1477776,115213,Tamarind TriBeCa,Indian,29.39,Weekend,5,30,25,"(40.7191453, -74.0089504)","(40.69908528307291, -74.05990874447023)"
1478312,398952,Han Dynasty,Chinese,13.78,Weekend,5,27,20,"(40.7875393, -73.9764459)","(40.752960135019556, -73.99711060548891)"
1477757,60688,Shake Shack,American,14.12,Weekend,Not given,29,30,"(40.6437718, -74.0758827)","(40.66151568464763, -74.14718819147873)"
1477291,198194,The Kati Roll Company,Indian,19.4,Weekday,5,24,30,"(40.729656500000004, -74.0010910063657)","(40.760278541127725, -74.06000410725512)"
1478168,78879,Blue Ribbon Fried Chicken,American,19.4,Weekend,4,33,21,"(40.7244607, -73.9909251)","(40.70697251165519, -73.94928380404923)"
1477507,146588,Shake Shack,American,19.4,Weekend,5,33,27,"(40.6437718, -74.0758827)","(40.65766032284484, -74.13443006125745)"
1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5,21,24,"(40.7341879, -74.0064162)","(40.70737436217004, -74.04584671834826)"
1477853,115213,Junoon,Indian,28.62,Weekday,5,21,32,"(40.7431207, -73.9909146)","(40.70506344709828, -74.03929047481078)"
1477001,318451,Blue Ribbon Sushi,Japanese,29.25,Weekend,Not given,22,27,"(40.7079524, -74.0078296)","(40.728027470884655, -73.95139994045445)"
1476948,86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5,20,22,"(40.713822199999996, -73.96198697270917)","(40.6792686434148, -73.97888448699497)"
1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3,27,25,"(40.7244607, -73.9909251)","(40.73396355654161, -74.05475095915578)"
1478098,132906,Sushi of Gari 46,Japanese,12.13,Weekday,Not given,20,33,"(40.7606902, -73.9895916)","(40.81806841006901, -73.99796665977604)"
1477457,92806,Shake Shack,American,15.18,Weekday,5,30,33,"(40.6437718, -74.0758827)","(40.69803851983536, -74.09214138493861)"
1477393,79849,Parm,Italian,22.36,Weekend,4,21,30,"(40.7230381, -73.9957182)","(40.67965715208888, -73.94821082561292)"
1476956,55220,Saravanaa Bhavan,Indian,12.13,Weekday,Not given,32,26,"(40.7414379, -73.9831543)","(40.782449948082515, -74.02290444612902)"
1477653,142619,Shake Shack,American,12.13,Weekend,5,26,26,"(40.6437718, -74.0758827)","(40.60570527809765, -74.03559641706701)"
1477261,76938,Sushi of Gari,Japanese,31.43,Weekend,Not given,21,27,"(40.7713448, -73.95278)","(40.824815636173646, -73.96378211890811)"
1478127,78879,Blue Ribbon Fried Chicken,American,20.18,Weekend,3,22,20,"(40.7244607, -73.9909251)","(40.71034631872943, -73.94648477932662)"
1476556,301380,ilili Restaurant,Middle Eastern,16.3,Weekend,4,27,16,"(40.7443707, -73.98779)","(40.74851527266172, -73.95346306696199)"
1477280,377274,RedFarm Broadway,Chinese,14.07,Weekend,3,34,17,"(40.7820656, -73.9806368)","(40.81157266465046, -73.97547834934961)"
1477968,350083,Sushi of Gari,Japanese,6.69,Weekend,4,22,16,"(40.7713448, -73.95278)","(40.76713114126039, -73.9897723172415)"
1476784,105385,Han Dynasty,Chinese,24.2,Weekend,5,23,15,"(40.7875393, -73.9764459)","(40.8136802293376, -73.96705467604602)"
1478255,382076,Shake Shack,American,6.69,Weekday,Not given,20,29,"(40.6437718, -74.0758827)","(40.598168618271444, -74.06714747055904)"
1478224,74048,ilili Restaurant,Middle Eastern,9.56,Weekend,Not given,27,27,"(40.7443707, -73.98779)","(40.69497011756461, -73.97936537135689)"
1476672,105385,Han Dynasty,Chinese,8.54,Weekend,4,31,15,"(40.7875393, -73.9764459)","(40.814657307887366, -73.98119570198723)"
1478240,44367,Rubirosa,Italian,24.2,Weekend,4,34,16,"(40.7227225, -73.9961142)","(40.736511226221744, -74.02978462637182)"
1477864,81166,Dos Caminos,Mexican,8.1,Weekday,Not given,23,26,"(40.7558726, -73.9704163)","(40.72387477624394, -73.92190673042442)"
1476869,241356,Blue Ribbon Fried Chicken,American,19.35,Weekday,Not given,35,24,"(40.7244607, -73.9909251)","(40.686811151209646, -73.97866528313477)"
1476886,320088,Cafe Mogador,Middle Eastern,13.68,Weekend,4,29,18,"(40.7273469, -73.984402)","(40.74702101703845, -73.95798059451164)"
1478101,105068,TAO,Japanese,13.97,Weekend,5,28,25,"(40.7625746, -73.9714449)","(40.789581848644694, -74.01673373348797)"
1476712,385150,Blue Ribbon Sushi,Japanese,9.75,Weekday,5,27,27,"(40.7079524, -74.0078296)","(40.755152194806946, -73.98297254708956)"
1477083,308517,Tamarind TriBeCa,Indian,6.74,Weekend,4,20,17,"(40.7191453, -74.0089504)","(40.72142541192226, -74.04297664796331)"
1478164,138024,Cho Dang Gol,Korean,11.84,Weekend,5,25,16,"(40.7501714, -73.9863439)","(40.74107812178742, -74.02449151391058)"
1476900,240014,Sarabeth's,American,32.93,Weekday,4,33,33,"(40.7652199, -73.9755591)","(40.73570623829158, -74.03869537778199)"
1477697,362685,Momoya,Japanese,29.1,Weekday,4,21,29,"(40.7426475, -73.9964607)","(40.777643837405634, -73.94748333466447)"
1477833,27609,Shake Shack,American,15.57,Weekday,Not given,28,30,"(40.6437718, -74.0758827)","(40.66831587790615, -74.14567267874388)"
1477295,140530,Sushi of Gari 46,Japanese,12.13,Weekend,Not given,25,29,"(40.7606902, -73.9895916)","(40.75283537348212, -74.05202166096187)"
1476655,91817,Blue Ribbon Fried Chicken,American,29.15,Weekend,4,31,17,"(40.7244607, -73.9909251)","(40.696949545070076, -74.0082216475638)"
1478175,349676,Sarabeth's,American,29.3,Weekend,5,23,17,"(40.7652199, -73.9755591)","(40.755564341675225, -73.94488784368065)"
1477982,39421,Go! Go! Curry!,Japanese,14.02,Weekday,4,22,27,"(40.7293893, -73.9990089)","(40.68686109058665, -74.02238478382435)"
1476697,46219,The Meatball Shop,American,32.93,Weekend,3,35,16,"(40.7651951, -73.9874674)","(40.73794692687132, -73.97073400927049)"
1477152,92364,Sushi of Gari 46,Japanese,25.17,Weekend,Not given,29,27,"(40.7606902, -73.9895916)","(40.75665035519468, -74.05420251395161)"
1478028,44594,Shake Shack,American,24.25,Weekend,5,31,28,"(40.6437718, -74.0758827)","(40.6296131541315, -74.13231513517505)"
1477555,361497,V-Nam Cafe,Vietnamese,12.13,Weekend,4,20,26,"(40.7235492, -73.9880373)","(40.68831826966001, -74.026059816254)"
1476771,365225,P.J. Clarke's,American,12.18,Weekday,5,30,24,"(40.7589826, -73.9682301)","(40.758656669269705, -74.01578866390922)"
1478362,134152,The Meatball Shop,Italian,29.1,Weekday,5,22,33,"(40.7651951, -73.9874674)","(40.80532172005046, -73.93414754612736)"
1476722,328551,Kanoyama,Japanese,12.81,Weekend,5,23,24,"(40.7305655, -73.9864902)","(40.76904654162511, -73.99614654691455)"
1477503,99621,Westville Hudson,American,24.3,Weekend,Not given,32,15,"(40.7272539, -74.0075081)","(40.70573648081198, -74.028181641006)"
1478126,113972,Parm,Italian,14.79,Weekend,Not given,33,29,"(40.7230381, -73.9957182)","(40.73675744466346, -74.05368669983073)"
1477350,59095,Blue Ribbon Fried Chicken,American,8.93,Weekday,5,34,30,"(40.7244607, -73.9909251)","(40.68303984342448, -74.04039739404844)"
1478111,366954,Blue Ribbon Sushi,Japanese,12.23,Weekend,4,29,22,"(40.7079524, -74.0078296)","(40.67023210047488, -74.00836711292425)"
1477976,69348,RedFarm Broadway,Chinese,16.1,Weekend,5,21,27,"(40.7820656, -73.9806368)","(40.8023062552802, -74.03038456217197)"
1477469,96943,Cafe Mogador,Middle Eastern,24.25,Weekend,Not given,26,22,"(40.7273469, -73.984402)","(40.73826361632817, -73.93690570151513)"
1476641,57943,brgr,American,14.07,Weekend,Not given,26,24,"(40.7461296, -73.9939142)","(40.76312915953106, -74.04039752936733)"
1478194,67937,Shake Shack,American,15.52,Weekend,5,22,17,"(40.6437718, -74.0758827)","(40.64595228762814, -74.03797253865201)"
1477293,316402,The Meatball Shop,American,12.13,Weekend,Not given,23,23,"(40.7651951, -73.9874674)","(40.79020996050122, -73.9490756967113)"
1477884,348096,Parm,Italian,29.44,Weekend,4,33,24,"(40.7230381, -73.9957182)","(40.713910293702675, -74.04775819561853)"
1477351,150577,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,17,"(40.7167674, -74.0084565)","(40.72763376012514, -74.04265754926497)"
1477817,335897,Sushi of Gari 46,Japanese,12.18,Weekday,4,24,27,"(40.7606902, -73.9895916)","(40.73194541701638, -73.94645645372924)"
1477408,125542,Hampton Chutney Co.,Thai,12.37,Weekend,4,21,20,"(40.7201333, -73.9995299)","(40.69622264848056, -73.96852036111315)"
1477953,39334,The Meatball Shop,American,19.35,Weekend,4,31,25,"(40.7651951, -73.9874674)","(40.80956542768143, -73.96272239744374)"
1477924,288808,The Meatball Shop,Italian,32.98,Weekday,5,26,27,"(40.7651951, -73.9874674)","(40.738432596572686, -74.03214407166006)"
1477995,140477,Momoya,Japanese,8.1,Weekend,Not given,32,27,"(40.7426475, -73.9964607)","(40.77489706943993, -73.95131114684844)"
1478188,99288,The Meatball Shop,American,12.56,Weekend,Not given,28,22,"(40.7651951, -73.9874674)","(40.800719371647524, -73.98963103195534)"
1477153,120353,Parm,Italian,25.27,Weekday,Not given,27,27,"(40.7230381, -73.9957182)","(40.764176355266116, -74.01052700881168)"
1477802,85091,The Meatball Shop,Italian,12.13,Weekend,4,21,25,"(40.7651951, -73.9874674)","(40.734965825522366, -73.93939757763921)"
1477715,217363,Jack's Wife Freda,Mediterranean,9.41,Weekend,5,28,15,"(40.7298568, -74.0035384)","(40.70436432932359, -74.00443749528878)"
1478263,201535,Blue Ribbon Fried Chicken,American,9.51,Weekday,Not given,30,29,"(40.7244607, -73.9909251)","(40.67895469566351, -74.00754931537071)"
1478187,111411,Blue Ribbon Sushi,Japanese,12.56,Weekend,Not given,32,20,"(40.7079524, -74.0078296)","(40.66929577707176, -74.0032078729201)"
1476559,47440,Bareburger,American,15.57,Weekday,4,24,28,"(40.7216328, -73.9885495)","(40.68605226468705, -74.02584620753477)"
1477464,320187,TAO,Japanese,19.35,Weekend,Not given,34,22,"(40.7625746, -73.9714449)","(40.79739696400326, -73.95146015923929)"
1477358,83287,Boqueria,Spanish,14.5,Weekend,Not given,35,29,"(40.77152, -73.9561132)","(40.73728226890808, -73.91721491654754)"
1478149,303548,Shake Shack,American,25.22,Weekend,3,27,25,"(40.6437718, -74.0758827)","(40.68650586584829, -74.06906030047348)"
1477761,123977,Blue Ribbon Sushi,Japanese,24.35,Weekend,5,33,22,"(40.7079524, -74.0078296)","(40.741145403227186, -74.02155784550665)"
1478311,326505,Blue Ribbon Fried Chicken,American,21.29,Weekend,5,28,29,"(40.7244607, -73.9909251)","(40.77327248158475, -73.98051466979152)"
1477956,177078,Lantern Thai Kitchen,Thai,9.46,Weekend,5,29,19,"(40.6952526, -73.9954766)","(40.70292525841158, -74.02812342221382)"
1476925,354719,The Meatball Shop,Italian,14.02,Weekday,5,32,32,"(40.7651951, -73.9874674)","(40.7954442627768, -74.04816169932948)"
1476950,270444,P.J. Clarke's,American,15.96,Weekend,Not given,27,18,"(40.7589826, -73.9682301)","(40.78324449231602, -73.94433218662412)"
1477363,51675,Blue Ribbon Sushi,Japanese,19.4,Weekday,Not given,24,24,"(40.7079524, -74.0078296)","(40.67854450174758, -74.02781436629408)"
1476681,68258,Parm,Italian,12.13,Weekday,4,23,31,"(40.7230381, -73.9957182)","(40.777824335693964, -74.0099489698524)"
1477553,52037,L'Express,French,22.02,Weekday,Not given,21,27,"(40.7380991, -73.9876326)","(40.773053134022426, -74.03385572913393)"
1477957,285937,TAO,Japanese,8.0,Weekday,4,28,24,"(40.7625746, -73.9714449)","(40.753681031522426, -73.92264300505926)"
1476836,68551,Blue Ribbon Sushi Bar & Grill,Japanese,16.1,Weekend,Not given,27,27,"(40.7079524, -74.0078296)","(40.6694738563817, -74.0352093467737)"
1477009,396815,Blue Ribbon Fried Chicken,American,5.73,Weekend,Not given,34,16,"(40.7244607, -73.9909251)","(40.719175184861285, -74.03122107485494)"
1477510,231061,Han Dynasty,Chinese,8.1,Weekend,5,23,26,"(40.7875393, -73.9764459)","(40.82912265022513, -74.00030322466715)"
1477954,130237,Tamarind TriBeCa,Indian,16.98,Weekend,5,22,17,"(40.7191453, -74.0089504)","(40.72494664789913, -73.97441960613614)"
1476609,48677,Shake Shack,American,8.34,Weekend,Not given,23,28,"(40.6437718, -74.0758827)","(40.62198145898465, -74.0193885267905)"
1476785,78939,Blue Ribbon Sushi,Japanese,24.25,Weekday,Not given,29,25,"(40.7079524, -74.0078296)","(40.692585628669015, -74.07059999034294)"
1477979,201438,S'MAC,American,14.55,Weekend,Not given,29,29,"(40.7301897, -73.9836385)","(40.70689188997225, -73.93393885616833)"
1477304,88406,The Meatball Shop,Italian,24.2,Weekday,4,28,30,"(40.7651951, -73.9874674)","(40.81883028978324, -74.01631799769356)"
1476823,60039,Blue Ribbon Sushi,Japanese,12.13,Weekday,Not given,32,29,"(40.7079524, -74.0078296)","(40.75349396400873, -74.02534695047493)"
1478434,40500,J. G. Melon,American,19.45,Weekend,5,24,15,"(40.771073, -73.9593705)","(40.767459018696286, -73.91778733706606)"
1477411,143721,Hummus Place,Middle Eastern,9.75,Weekend,5,28,28,"(40.7322601, -74.0033462)","(40.764498786268554, -74.04742622670489)"
1476638,46696,Blue Ribbon Sushi Bar & Grill,Japanese,11.88,Weekend,5,25,17,"(40.7079524, -74.0078296)","(40.691340960085284, -74.03747986969891)"
1478411,361846,RedFarm Broadway,Chinese,6.69,Weekend,Not given,27,24,"(40.7820656, -73.9806368)","(40.75447679771865, -73.9533531985489)"
1477166,402215,RedFarm Hudson,Chinese,21.29,Weekend,4,32,25,"(40.7341879, -74.0064162)","(40.73527509111004, -74.06357506332724)"
1477003,120833,Bareburger,American,32.93,Weekend,Not given,29,24,"(40.7216328, -73.9885495)","(40.68828530491208, -74.01184111044515)"
1477565,65009,Blue Ribbon Fried Chicken,American,12.56,Weekday,5,27,27,"(40.7244607, -73.9909251)","(40.74602518639592, -74.04681232904106)"
1477842,299221,RedFarm Broadway,Chinese,14.07,Weekday,Not given,35,33,"(40.7820656, -73.9806368)","(40.798880799995494, -74.05032671986793)"
1478328,58898,Rubirosa,Italian,33.03,Weekend,5,22,28,"(40.7227225, -73.9961142)","(40.710436750822836, -73.93393665055922)"
1477289,72322,Cafe Mogador,Middle Eastern,12.95,Weekend,3,21,20,"(40.7273469, -73.984402)","(40.766364922797045, -73.98326720701778)"
1478146,207281,Shake Shack,American,12.27,Weekend,5,24,28,"(40.6437718, -74.0758827)","(40.66618745121989, -74.13131430069124)"
1476662,115213,Tamarind TriBeCa,Indian,12.18,Weekend,5,25,20,"(40.7191453, -74.0089504)","(40.68723135796961, -73.98834127564959)"
1476991,81828,The Meatball Shop,Italian,12.08,Weekend,3,32,19,"(40.7651951, -73.9874674)","(40.78742869441416, -73.960732936073)"
1477433,283331,Dickson's Farmstand Meats,American,12.18,Weekend,5,21,20,"(40.7423521, -74.0054238)","(40.70048419906777, -74.00171304124743)"
1478250,369272,Blue Ribbon Sushi,Japanese,12.22,Weekend,Not given,34,28,"(40.7079524, -74.0078296)","(40.75055365505914, -73.991569075639)"
1478239,400390,Shake Shack,American,12.95,Weekend,4,30,26,"(40.6437718, -74.0758827)","(40.59821470813162, -74.04798916049913)"
1477370,89889,Sushi of Gari 46,Japanese,29.1,Weekday,5,32,30,"(40.7606902, -73.9895916)","(40.81604241542562, -73.99653174097499)"
1478091,369272,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekday,Not given,21,29,"(40.7079524, -74.0078296)","(40.740046967020916, -74.05971003670729)"
1477795,169478,RedFarm Broadway,Chinese,15.96,Weekday,4,35,33,"(40.7820656, -73.9806368)","(40.77623908308542, -74.05728333759261)"
1477903,47440,Bareburger,American,16.25,Weekend,Not given,32,28,"(40.7216328, -73.9885495)","(40.76604254278377, -73.96732731323901)"
1478439,48444,TAO,Japanese,8.54,Weekend,4,26,23,"(40.7625746, -73.9714449)","(40.795481922897835, -73.98592342174956)"
1476731,94480,TAO,Japanese,29.1,Weekend,Not given,28,23,"(40.7625746, -73.9714449)","(40.79931382407915, -73.96487584260852)"
1476827,148649,Blue Ribbon Sushi,Japanese,6.74,Weekend,Not given,31,27,"(40.7079524, -74.0078296)","(40.68685981979549, -73.95637086842385)"
1476777,69749,Blue Ribbon Sushi,Japanese,31.38,Weekend,Not given,26,27,"(40.7079524, -74.0078296)","(40.660763445521944, -73.9831398063377)"
1478027,41907,Parm,Italian,22.75,Weekday,Not given,30,27,"(40.7230381, -73.9957182)","(40.68936198427866, -73.95214683790398)"
1476811,47386,Barbounia,Mediterranean,16.93,Weekend,5,30,18,"(40.7382829, -73.9880343)","(40.727333823929214, -73.96014413273782)"
1477184,108659,Rubirosa,Italian,32.98,Weekend,Not given,33,30,"(40.7227225, -73.9961142)","(40.70937727845068, -74.07135409607751)"
1477119,47594,Shake Shack,American,5.82,Weekday,Not given,29,29,"(40.6437718, -74.0758827)","(40.69301798512217, -74.08672785713989)"
1478021,97991,Blue Ribbon Sushi Bar & Grill,Japanese,22.26,Weekday,Not given,20,26,"(40.7079524, -74.0078296)","(40.73060624033221, -74.05736415629204)"
1478385,250494,Blue Ribbon Fried Chicken,American,21.34,Weekend,5,28,21,"(40.7244607, -73.9909251)","(40.75091895013212, -73.95751625220694)"
1477300,232359,The Meatball Shop,American,31.43,Weekend,4,20,21,"(40.7651951, -73.9874674)","(40.75743908959772, -74.0399815513962)"
1477275,58088,Sushi of Gari 46,Japanese,9.22,Weekend,4,32,28,"(40.7606902, -73.9895916)","(40.80282573392867, -73.95516490472856)"
