,Unnamed: 0.1,Unnamed: 0,Time,Lat,Lon,Street,Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Astronomical_Twilight
13075,13075,13075,2022-09-19 08:01:38,40.810257,-73.93504300000002,Harlem River Drive,10.0,0.0,0.0,Cloudy,Day
13076,13076,13076,2022-10-11 13:04:22,40.780391,-73.94388199999999,FDR Drive,10.0,3.0,0.0,Fair,Day
13077,13077,13077,2023-01-24 14:28:00,40.796493,-73.92066899999998,Robert F Kennedy Bridge East,10.0,9.0,0.0,Partly Cloudy,Day
13078,13078,13078,2022-08-02 15:56:54,40.788094,-73.982906,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13079,13079,13079,2022-03-09 12:07:08.000000000,40.83271622638305,-73.93520951235801,Harlem River Drive,1.0,9.0,0.01,Light Snow,Day
13080,13080,13080,2022-05-21 16:35:22.000000000,40.720833,-74.000644, Broadway,10.0,5.0,0.0,Fair,Day
13081,13081,13081,2022-07-11 05:18:56.000000000,40.769437,-73.948309,FDR Drive,10.0,6.0,0.0,Fair,Day
13082,13082,13082,2022-10-05 12:09:11.000000000,40.77156186,-73.99419665,West Side Hwy,10.0,6.0,0.0,Cloudy,Day
13083,13083,13083,2022-10-06 19:22:59.000000000,40.70147,-74.011813,FDR Drive,10.0,5.0,0.0,Fair,Day
13084,13084,13084,2022-06-29 14:32:40.000000000,40.701377,-74.01225699999998,FDR Drive,10.0,3.0,0.0,Fair,Day
13085,13085,13085,2022-10-16 12:43:53.000000000,40.752636,-74.00426800000002, 11th Avenue,10.0,0.0,0.0,Fair,Day
13086,13086,13086,2022-05-29 20:21:30,40.817582,-73.933987,Harlem River Drive North,10.0,3.0,0.0,Fair,Day
13087,13087,13087,2022-07-06 08:01:57,40.819499,-73.934462,Harlem River Drive South,6.0,7.0,0.0,Haze,Day
13088,13088,13088,2022-08-04 14:31:27,40.752926,-73.985484, W 39th Street,10.0,5.0,0.0,Fair,Day
13089,13089,13089,2022-07-15 16:37:21,40.801141,-73.937685, E 121st Street,10.0,5.0,0.0,Fair,Day
13090,13090,13090,2022-11-14 16:04:19,40.817888,-73.961607, Saint Clair Place,10.0,5.0,0.0,Fair,Day
13091,13091,13091,2022-02-15 15:13:21,40.810958146854354,-73.96694540942207,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Day
13092,13092,13092,2022-10-08 13:40:49,40.733814,-74.010104, West Street,10.0,,0.0,Partly Cloudy,Day
13093,13093,13093,2022-09-17 00:51:21,40.732007,-74.010273,Detective Claude Danny Richards Way,10.0,8.0,0.0,Cloudy,Night
13094,13094,13094,2022-06-10 20:18:48,40.728413,-74.010609, West Street,10.0,5.0,0.0,Fair,Day
13095,13095,13095,2022-04-29 11:56:16,40.746957,-73.97429699999998, 2nd Avenue,10.0,9.0,0.0,Fair,Day
13096,13096,13096,2022-05-30 11:28:43,40.779564,-73.94358000000003,FDR Drive,10.0,0.0,0.0,Fair,Day
13097,13097,13097,2022-04-11 15:24:09,40.7606399057352,-73.95651698077222,FDR Drive,10.0,8.0,0.0,Fair,Day
13098,13098,13098,2022-11-14 14:29:04,40.771559,-73.994197,Henry Hudson Parkway,10.0,7.0,0.0,Fair,Day
13099,13099,13099,2022-07-18 14:29:29,40.783368,-73.98546,Henry Hudson Parkway,8.0,3.0,0.0,Mostly Cloudy,Day
13100,13100,13100,2022-07-12 08:30:26,40.847999,-73.934697, Saint Nicholas Avenue,10.0,6.0,0.0,Fair,Day
13101,13101,13101,2022-10-02 20:22:00,40.709397,-73.99414200000002,FDR Drive,10.0,10.0,0.0,Light Rain,Night
13102,13102,13102,2022-10-03 06:20:00,40.759312,-73.958253,FDR Drive,10.0,13.0,0.0,Cloudy,Day
13103,13103,13103,2022-07-09 12:20:24,40.754026,-73.962948,FDR Drive,10.0,0.0,0.0,Mostly Cloudy,Day
13104,13104,13104,2022-05-23 15:19:10,40.763611,-73.953358,FDR Drive,10.0,10.0,0.0,Fair,Day
13105,13105,13105,2022-08-07 04:29:00,40.716237,-73.981255,Williamsburg Bridge East,10.0,3.0,0.0,Partly Cloudy,Day
13106,13106,13106,2022-04-29 12:32:56,40.748873,-73.972911, 2nd Avenue,10.0,13.0,0.0,Fair,Day
13107,13107,13107,2022-10-12 12:21:05,40.768498,-73.949145,FDR Drive,10.0,7.0,0.0,Fair,Day
13108,13108,13108,2022-08-26 22:23:00,40.813715,-73.964871,Henry Hudson Parkway,10.0,5.0,0.0,Fair,Night
13109,13109,13109,2022-01-19 06:23:00,40.773119,-73.94452199999998,FDR Drive,10.0,6.0,0.0,Fair,Day
13110,13110,13110,2022-05-21 13:55:17,40.808805,-73.93614000000002, Park Avenue,10.0,3.0,0.0,Fair,Day
13111,13111,13111,2022-09-25 03:05:11,40.80293298,-73.93046737,Harlem River Drive,10.0,3.0,0.0,Fair,Night
13112,13112,13112,2022-10-08 18:37:23,40.721583,-74.007693, Laight Street,10.0,8.0,0.0,Fair,Day
13113,13113,13113,2022-01-09 23:13:00.000000000,40.74319600000001,-73.972115,FDR Drive,8.0,5.0,0.0,Fair,Night
13114,13114,13114,2022-06-14 15:21:24.000000000,40.736586,-73.978765,1st Avenue,10.0,5.0,0.0,Fair,Day
13115,13115,13115,2023-02-09 08:12:42.000000000,40.849935,-73.94415,George Washington Bridge,10.0,0.0,0.0,Cloudy,Day
13116,13116,13116,2023-02-06 10:52:58.000000000,40.850432,-73.946936,George Washington Bridge,10.0,10.0,0.0,Cloudy,Day
13117,13117,13117,2022-12-12 13:17:00.000000000,40.851066,-73.949949,George Washington Bridge,10.0,7.0,0.0,Mostly Cloudy,Day
13118,13118,13118,2022-10-06 08:15:00.000000000,40.848816,-73.938564,5th Avenue,10.0,3.0,0.0,Fair,Day
13119,13119,13119,2022-07-02 08:59:30.000000000,40.848858,-73.939127,5th Avenue,9.0,3.0,0.0,Mostly Cloudy,Day
13120,13120,13120,2022-05-11 07:06:24.000000000,40.752681,-74.000523, 10th Avenue,10.0,10.0,0.0,Mostly Cloudy,Day
13121,13121,13121,2022-08-23 14:59:11.000000000,40.74667096,-73.96915555,FDR Drive,10.0,,0.0,Mostly Cloudy,Day
13122,13122,13122,2022-05-16 13:22:44.000000000,40.757589,-73.990643, W 42nd Street,1.0,7.0,0.02,Light Rain,Day
13123,13123,13123,2022-06-02 11:34:33.000000000,40.81715941409675,-73.93398642504724,Harlem River Drive,10.0,0.0,0.0,Fair,Day
13124,13124,13124,2022-04-01 20:13:46.000000000,40.817582,-73.933987,Harlem River Drive North,10.0,15.0,0.0,Mostly Cloudy,Day
13125,13125,13125,2022-08-04 15:07:49.000000000,40.75771500000001,-73.996486,Lincoln Tunl West,10.0,5.0,0.0,Fair,Day
13126,13126,13126,2022-09-15 13:47:53.000000000,40.761601,-73.96864000000002, Lexington Avenue,10.0,6.0,0.0,Fair,Day
13127,13127,13127,2022-09-14 00:15:30.000000000,40.781103,-73.944055,FDR Drive,10.0,6.0,0.0,Fair,Night
13128,13128,13128,2022-06-14 07:24:19.000000000,40.799208,-73.974924,Henry Hudson Parkway,10.0,5.0,0.0,Fair,Day
13129,13129,13129,2022-09-24 15:41:57,40.721296,-73.982966, E Houston Street,10.0,,0.0,Fair,Day
13130,13130,13130,2022-10-16 03:24:45,40.770153,-73.94760500000002,FDR Drive,10.0,6.0,0.0,Fair,Night
13131,13131,13131,2022-03-10 00:36:28,40.7606399057352,-73.95651698077222,FDR Drive,9.0,0.0,0.0,Partly Cloudy,Night
13132,13132,13132,2022-02-15 16:57:23,40.805962,-73.970428,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13133,13133,13133,2022-09-25 01:16:00,40.76037,-74.003066,12th Avenue,10.0,0.0,0.0,Fair,Night
13134,13134,13134,2022-02-07 18:36:30,40.838833,-73.933178,Harlem River Drive North,2.0,0.0,0.0,Fog,Day
13135,13135,13135,2022-06-28 12:52:07,40.780382,-73.98791999999997,Henry Hudson Parkway,10.0,8.0,0.0,Fair,Day
13136,13136,13136,2022-04-24 17:49:15,40.800747,-73.974197,Henry Hudson Parkway,10.0,7.0,0.0,Fair,Day
13137,13137,13137,2022-05-01 00:02:46,40.85005402545524,-73.94424319232013,George Washington Bridge,10.0,0.0,0.0,Fair,Night
13138,13138,13138,2022-04-30 14:18:25,40.84968924502921,-73.94211888278035,Cross Bronx Expy,10.0,6.0,0.0,Fair,Day
13139,13139,13139,2022-09-21 14:46:13,40.817966,-73.961525,Henry Hudson Parkway,10.0,0.0,0.0,Fair,Day
13140,13140,13140,2022-07-02 19:57:53,40.820239,-73.959419,Henry Hudson Parkway,10.0,,0.0,Fair,Day
13141,13141,13141,2022-06-19 07:06:21,40.729148,-73.971762,FDR Drive,10.0,9.0,0.0,Fair,Day
13142,13142,13142,2022-09-25 18:40:47,40.77999000000001,-73.926859,Robert F Kennedy Bridge East,10.0,5.0,0.0,Partly Cloudy,Day
13143,13143,13143,2022-04-08 10:59:30,40.848617,-73.937081,5th Avenue,10.0,6.0,0.0,Fair,Day
13144,13144,13144,2022-05-26 08:37:56,40.702299,-74.009067,FDR Drive,10.0,0.0,0.0,Mostly Cloudy,Day
13145,13145,13145,2022-07-01 10:48:48.000000000,40.848928,-73.9391,5th Avenue,7.0,6.0,0.0,Fair,Day
13146,13146,13146,2022-03-10 09:33:09.000000000,40.84992527942252,-73.94415736163167,George Washington Bridge,4.0,0.0,0.0,Haze,Day
13147,13147,13147,2022-07-16 18:16:39.000000000,40.817582,-73.933987,Harlem River Drive North,9.0,0.0,0.0,Fair,Day
13148,13148,13148,2022-05-15 23:17:42.000000000,40.818764,-73.93419200000002,Harlem River Drive North,10.0,5.0,0.0,Cloudy,Night
13149,13149,13149,2022-01-29 21:39:36.000000000,40.822275,-73.934302,Harlem River Drive North,10.0,10.0,0.0,Fair,Night
13150,13150,13150,2022-07-03 18:29:22.000000000,40.757754,-73.973396, Park Avenue,10.0,,0.0,Fair,Day
13151,13151,13151,2022-06-07 21:40:42.000000000,40.756447,-73.970294, 3rd Avenue,10.0,6.0,0.03,Light Rain,Day
13152,13152,13152,2022-05-22 16:40:30.000000000,40.760255,-73.967539, 3rd Avenue,10.0,3.0,0.0,Fair,Day
13153,13153,13153,2022-03-08 12:05:00.000000000,40.849828,-73.943849,George Washington Bridge,10.0,8.0,0.0,Fair,Day
13154,13154,13154,2022-06-22 12:36:27.000000000,40.781001,-73.927775,Robert F Kennedy Bridge West,9.0,,0.0,Cloudy,Day
13155,13155,13155,2022-04-29 23:50:00.000000000,40.849704,-73.942481,George Washington Bridge,10.0,5.0,0.0,Fair,Night
13156,13156,13156,2022-09-29 12:01:54.000000000,40.799824,-73.929906,FDR Drive,10.0,10.0,0.0,Fair,Day
13157,13157,13157,2022-08-18 01:21:30,40.754392,-73.96250699999999,FDR Drive,10.0,0.0,0.0,Fair,Night
13158,13158,13158,2022-08-06 21:49:30,40.820152,-73.959677,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13159,13159,13159,2022-04-20 16:36:27,40.825853,-73.955042,Henry Hudson Parkway,10.0,7.0,0.0,Fair,Day
13160,13160,13160,2022-06-22 23:26:26,40.730094,-73.98655699999998, 2nd Avenue,8.0,3.0,0.01,Cloudy,Night
13161,13161,13161,2022-06-22 17:20:09,40.761654,-73.970862,East 57th Street,7.0,5.0,0.0,Cloudy,Day
13162,13162,13162,2022-05-30 01:01:30,40.792633294864686,-73.924030065184,Robert F Kennedy Bridge,10.0,0.0,0.0,Fair,Night
13163,13163,13163,2022-10-14 06:28:00,40.799824,-73.929906,FDR Drive,10.0,3.0,0.0,Mostly Cloudy,Day
13164,13164,13164,2022-06-02 14:59:16,40.869536,-73.93034499999997,Henry Hudson Parkway,10.0,12.0,0.0,Mostly Cloudy,Day
13165,13165,13165,2022-05-19 13:53:12,40.875344,-73.926538,Henry Hudson Parkway,8.0,6.0,0.0,Cloudy,Day
13166,13166,13166,2022-04-23 16:26:35,40.823776,-73.95681400000002,Henry Hudson Parkway,10.0,8.0,0.0,Fair,Day
13167,13167,13167,2022-07-09 22:54:05,40.82779,-73.935061, Adam Clayton Powell Jr Blvd,10.0,0.0,0.0,Fair,Night
13168,13168,13168,2022-01-18 11:42:30.000000000,40.78435063342674,-73.94199013674763,FDR Drive,10.0,8.0,0.0,Cloudy,Day
13169,13169,13169,2022-12-11 18:38:31.000000000,40.801434,-73.93056999999997,Robert F Kennedy Bridge,,,0.04,Cloudy,Night
13170,13170,13170,2022-04-29 08:32:55.000000000,40.80093741397476,-73.92933011019741,Robert F Kennedy Bridge,10.0,6.0,0.0,Fair,Day
13171,13171,13171,2022-07-25 23:39:46.000000000,40.739361,-74.009857,West Street,10.0,6.0,0.0,Fair,Night
13172,13172,13172,2022-12-10 08:58:09.000000000,40.79827666,-73.92293572,Robert F Kennedy Bridge,10.0,10.0,0.0,Fair,Day
13173,13173,13173,2022-09-20 11:51:51.000000000,40.785026,-73.94893499999998,East 96th Street,10.0,6.0,0.0,Fair,Day
13174,13174,13174,2022-07-21 13:59:48.000000000,40.718415,-74.00053, Canal Street,4.0,0.0,0.16,Light Rain,Day
13175,13175,13175,2022-09-16 13:36:30.000000000,40.773023,-73.94461,FDR Drive,10.0,0.0,0.0,Fair,Day
13176,13176,13176,2022-08-23 15:43:50.000000000,40.799824,-73.929906,FDR Drive,10.0,7.0,0.0,Mostly Cloudy,Day
13177,13177,13177,2022-10-11 11:03:31.000000000,40.753799,-74.007021,West 29th Street,10.0,0.0,0.0,Fair,Day
13178,13178,13178,2022-05-16 08:18:35.000000000,40.75952,-74.002953, 12th Avenue,10.0,3.0,0.0,Fair,Day
13179,13179,13179,2022-12-03 20:47:19,40.832914,-73.950307,Henry Hudson Parkway,10.0,9.0,0.0,Fair,Night
13180,13180,13180,2022-05-20 09:06:32,40.831777,-73.950652,Henry Hudson Parkway,4.0,5.0,0.0,Haze,Day
13181,13181,13181,2022-08-20 16:39:10,40.749137,-73.967286,FDR Drive,10.0,10.0,0.0,Partly Cloudy,Day
13182,13182,13182,2022-04-23 05:10:35,40.84724307040764,-73.93327832186729,Cross Bronx Expy,10.0,7.0,0.0,Fair,Day
13183,13183,13183,2022-07-02 23:27:37,40.81420900000001,-73.93430500000002,Harlem River Drive North,10.0,3.0,0.0,Fair,Night
13184,13184,13184,2022-03-13 10:38:31,40.81149,-73.93467199999998,Harlem River Drive North,10.0,18.0,0.0,Cloudy,Day
13185,13185,13185,2022-02-06 19:47:00,40.726493,-74.014759,Holland Tunl East,10.0,3.0,0.0,Fair,Night
13186,13186,13186,2022-06-24 20:54:00,40.738319,-73.97381999999998,FDR Drive,10.0,6.0,0.0,Mostly Cloudy,Day
13187,13187,13187,2022-07-17 18:36:44,40.760637,-73.95652,FDR Drive,10.0,,0.0,Fair,Day
13188,13188,13188,2022-06-14 17:32:41,40.807236,-73.93369100000002,Harlem River Drive North,10.0,3.0,0.0,Fair,Day
13189,13189,13189,2022-08-06 21:17:30,40.78941,-73.937421,FDR Drive,10.0,3.0,0.0,Fair,Day
13190,13190,13190,2022-08-18 16:41:47,40.715356,-73.97827,Williamsburg Bridge East,10.0,0.0,0.0,Cloudy,Day
13191,13191,13191,2022-05-31 19:41:21,40.71551442126887,-73.97889733279237,Williamsburg Bridge,10.0,3.0,0.0,Fair,Day
13192,13192,13192,2022-06-09 05:59:30,40.731284,-73.973822,FDR Drive,2.0,7.0,0.02,Light Rain,Day
13193,13193,13193,2022-01-13 19:48:00,40.842531,-73.945012,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Night
13194,13194,13194,2022-05-15 23:17:30,40.7564,-73.95348100000002,Ed Koch Queensboro Bridge East,10.0,5.0,0.0,Cloudy,Night
13195,13195,13195,2022-08-10 14:08:25.000000000,40.792348,-73.92429,Robert F Kennedy Bridge East,10.0,0.0,0.0,Cloudy,Day
13196,13196,13196,2022-12-18 01:17:31.000000000,40.849528,-73.942265,George Washington Bridge,10.0,8.0,0.0,Cloudy,Night
13197,13197,13197,2022-12-05 16:35:00.000000000,40.848595,-73.937453,5th Avenue,10.0,5.0,0.0,Fair,Day
13198,13198,13198,2022-07-14 11:23:45.000000000,40.769523,-73.948229,FDR Drive,10.0,5.0,0.0,Fair,Day
13199,13199,13199,2022-10-07 12:15:28.000000000,40.775747,-73.991328,Henry Hudson Parkway,10.0,0.0,0.0,Fair,Day
13200,13200,13200,2022-08-30 15:13:43.000000000,40.773382,-73.99293399999998,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Day
13201,13201,13201,2022-08-18 12:40:16.000000000,40.831742,-73.950523,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Day
13202,13202,13202,2022-04-28 13:36:30.000000000,40.780382,-73.98791999999997,Henry Hudson Parkway,10.0,20.0,0.0,Fair,Day
13203,13203,13203,2022-01-16 14:15:30.000000000,40.847751,-73.945216,Henry Hudson Parkway,10.0,6.0,0.0,Mostly Cloudy,Day
13204,13204,13204,2022-10-08 15:17:59.000000000,40.77965800000001,-73.98862700000002,Henry Hudson Parkway,10.0,8.0,0.0,Fair,Day
13205,13205,13205,2022-08-04 18:46:51.000000000,40.773945,-73.992779,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13206,13206,13206,2022-08-22 12:25:18.000000000,40.739944,-74.00971700000002,West Street,1.0,0.0,0.17,Light Rain,Day
13207,13207,13207,2022-04-16 10:48:07.000000000,40.84883,-73.93863,5th Avenue,10.0,10.0,0.0,Fair,Day
13208,13208,13208,2022-08-27 01:13:00.000000000,40.764615,-73.952586,FDR Drive,10.0,0.0,0.0,Mostly Cloudy,Night
13209,13209,13209,2022-08-25 21:24:30.000000000,40.785382,-73.940297,FDR Drive,10.0,6.0,0.0,Fair,Night
13210,13210,13210,2022-06-21 22:00:00.000000000,40.785803,-73.93975999999998,FDR Drive,8.0,0.0,0.01,Mostly Cloudy,Day
13211,13211,13211,2022-09-21 13:04:33.000000000,40.794789,-73.92209,Robert F Kennedy Bridge East,10.0,,0.0,Fair,Day
13212,13212,13212,2022-08-11 14:37:02.000000000,40.80520900000001,-73.931701,Harlem River Drive,10.0,3.0,0.0,Fair,Day
13213,13213,13213,2022-05-20 12:53:04.000000000,40.816972,-73.93400799999998,Harlem River Drive North,7.0,3.0,0.0,Fair,Day
13214,13214,13214,2022-12-18 20:47:30.000000000,40.794282,-73.931083,FDR Drive,10.0,8.0,0.0,Fair,Night
13215,13215,13215,2022-09-23 03:47:03.000000000,40.793809,-73.93194799999998,FDR Drive,10.0,,0.0,Fair,Night
13216,13216,13216,2022-07-01 15:57:13.000000000,40.741505,-74.008887,West Street,10.0,5.0,0.0,Fair,Day
13217,13217,13217,2022-11-03 16:36:50.000000000,40.708011,-73.99937800000002,Brooklyn Bridge,10.0,3.0,0.0,Fair,Day
13218,13218,13218,2022-09-07 16:14:28.000000000,40.762703,-73.961561, E 63rd Street,10.0,7.0,0.0,Cloudy,Day
13219,13219,13219,2022-08-09 16:27:50.000000000,40.72620300000001,-74.01109,Holland Tunl West,10.0,7.0,0.0,Mostly Cloudy,Day
13220,13220,13220,2022-07-25 14:00:39.000000000,40.75031,-74.00846700000002,West 24th Street,3.0,5.0,0.98,Light Rain,Day
13221,13221,13221,2022-09-09 12:24:53.000000000,40.771895,-73.994008,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13222,13222,13222,2022-08-23 10:11:32.000000000,40.834046,-73.949833,Henry Hudson Parkway,3.0,3.0,0.0,Fair,Day
13223,13223,13223,2022-08-20 18:48:33.000000000,40.834265,-73.94976899999997,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13224,13224,13224,2022-08-04 14:20:26.000000000,40.780382,-73.98791999999997,Henry Hudson Parkway,10.0,8.0,0.0,Fair,Day
13225,13225,13225,2022-07-07 13:13:32.000000000,40.818525,-73.960964,Henry Hudson Parkway,10.0,7.0,0.0,Partly Cloudy,Day
13226,13226,13226,2022-06-23 13:02:14.000000000,40.771895,-73.994008,Henry Hudson Parkway,10.0,3.0,0.0,Mostly Cloudy,Day
13227,13227,13227,2022-04-20 14:03:27.000000000,40.771895,-73.994008,Henry Hudson Parkway,10.0,7.0,0.0,Fair,Day
13228,13228,13228,2022-02-28 14:09:30.000000000,40.77299,-73.99320999999998,Henry Hudson Parkway,10.0,8.0,0.0,Fair,Day
13229,13229,13229,2022-09-14 15:12:09.000000000,40.717101,-73.98415,Williamsburg Bridge East,10.0,5.0,0.0,Fair,Day
13230,13230,13230,2022-09-03 01:16:51.000000000,40.716854,-73.983313,Williamsburg Bridge East,10.0,0.0,0.0,Fair,Night
13231,13231,13231,2022-08-09 17:57:42.000000000,40.717833,-73.985726,Delancey Street,10.0,3.0,0.0,Mostly Cloudy,Day
13232,13232,13232,2022-06-27 09:37:00,40.805259,-73.931748,Harlem River Drive North,6.0,5.0,0.0,Light Rain,Day
13233,13233,13233,2022-04-30 13:52:32,40.828085,-73.93405200000002,Macombs Dam Bridge,10.0,6.0,0.0,Fair,Day
13234,13234,13234,2022-09-24 19:56:04,40.851604,-73.952048,George Washington Bridge,10.0,,0.0,Fair,Day
13235,13235,13235,2022-12-14 12:44:00,40.846059,-73.930479,5th Avenue,10.0,0.0,0.0,Fair,Day
13236,13236,13236,2022-08-31 18:59:35,40.845842,-73.92939,Harlem River Drive North,10.0,7.0,0.0,Fair,Day
13237,13237,13237,2022-08-16 10:45:40,40.846059,-73.930479,5th Avenue,10.0,14.0,0.0,Fair,Day
13238,13238,13238,2022-12-28 13:54:04,40.845617,-73.945077,Henry Hudson Parkway,10.0,7.0,0.0,Fair,Day
13239,13239,13239,2022-10-07 15:20:27,40.844739,-73.945037,Henry Hudson Parkway,10.0,6.0,0.0,Fair,Day
13240,13240,13240,2022-08-26 11:10:33,40.708911,-74.015052, West Street,9.0,3.0,0.0,Cloudy,Day
13241,13241,13241,2022-06-20 13:24:34,40.799824,-73.929906,FDR Drive,10.0,5.0,0.0,Fair,Day
13242,13242,13242,2022-10-10 08:23:30,40.710512,-73.98474, Montgomery Street,10.0,0.0,0.0,Fair,Day
13243,13243,13243,2023-02-14 14:49:34,40.851604,-73.952048,George Washington Bridge,10.0,3.0,0.0,Fair,Day
13244,13244,13244,2022-08-06 21:45:00,40.846149,-73.93089499999998,5th Avenue,10.0,3.0,0.0,Fair,Day
13245,13245,13245,2022-07-07 22:43:30,40.820152,-73.959677,Henry Hudson Parkway,10.0,0.0,0.0,Fair,Night
13246,13246,13246,2022-05-15 04:16:23,40.724494,-73.993427,E Houston Street,6.0,0.0,0.0,Cloudy,Day
13247,13247,13247,2022-07-16 22:22:00,40.781001,-73.927775,Robert F Kennedy Bridge West,10.0,3.0,0.0,Light Rain,Day
13248,13248,13248,2023-02-11 08:53:52,40.814029,-73.93446800000002,MadisonAvenue Bridge,10.0,6.0,0.0,Fair,Day
13249,13249,13249,2022-10-06 20:38:00,40.814955,-73.934371,Harlem River Drive South,10.0,3.0,0.0,Fair,Night
13250,13250,13250,2022-05-19 10:34:49,40.814362,-73.934431,Harlem River Drive South,6.0,5.0,0.0,Cloudy,Day
13251,13251,13251,2022-11-01 02:03:30,40.809094,-73.93490899999998,Harlem River Drive,7.0,0.0,0.0,Light Rain,Night
13252,13252,13252,2022-10-03 14:24:48.000000000,40.735224,-73.974796,FDR Drive,10.0,9.0,0.0,Light Rain,Day
13253,13253,13253,2022-09-10 13:22:01.000000000,40.790553,-73.981712,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13254,13254,13254,2022-09-26 08:00:00.000000000,40.754026,-73.962948,FDR Drive,10.0,5.0,0.0,Fair,Day
13255,13255,13255,2022-06-24 06:45:31.000000000,40.753125,-73.96381,FDR Drive,3.0,0.0,0.0,Mostly Cloudy,Day
13256,13256,13256,2022-04-29 06:20:40.000000000,40.75312972049354,-73.9638125892927,FDR Drive,10.0,6.0,0.0,Fair,Day
13257,13257,13257,2022-08-08 01:06:52.000000000,40.80253,-73.930176,Harlem River Drive North,10.0,,0.0,Fair,Night
13258,13258,13258,2021-12-31 16:09:30.000000000,40.83775,-73.933973,Harlem River Drive South,8.0,7.0,0.0,Cloudy,Day
13259,13259,13259,2022-02-18 13:47:01.000000000,40.84541916827752,-73.93053173983607,,10.0,10.0,0.0,Fair,Day
13260,13260,13260,2022-07-25 19:10:00,40.85005403,-73.94424319,George Washington Bridge,10.0,3.0,0.0,Partly Cloudy,Day
13261,13261,13261,2022-06-24 23:26:28,40.710773,-73.98384300000002, South Street,10.0,,0.0,Partly Cloudy,Night
13262,13262,13262,2022-10-02 23:03:00,40.841594,-73.945612,Henry Hudson Parkway,10.0,15.0,0.0,Light Rain,Night
13263,13263,13263,2022-07-07 13:08:58,40.780843,-73.944126,FDR Drive,10.0,7.0,0.0,Partly Cloudy,Day
13264,13264,13264,2023-01-25 15:51:18,40.772518,-73.94511899999998,FDR Drive,5.0,,0.01,Light Rain,Day
13265,13265,13265,2022-08-26 20:13:14,40.812943,-73.96543,Henry Hudson Parkway,10.0,3.0,0.0,Fair,Day
13266,13266,13266,2022-10-16 18:03:57,40.84599,-73.930709,5th Avenue,10.0,3.0,0.0,Fair,Day
13267,13267,13267,2022-11-03 15:40:24,40.78746500000001,-73.928664,Robert F Kennedy Bridge East,10.0,3.0,0.0,Fair,Day
13268,13268,13268,2022-09-15 08:16:42,40.748465,-74.007636,West Side Hwy,10.0,7.0,0.0,Fair,Day
13269,13269,13269,2022-12-24 23:09:00,40.780843,-73.944126,FDR Drive,10.0,6.0,0.0,Fair,Night
13270,13270,13270,2022-07-31 21:55:09,40.850179,-73.944861,George Washington Bridge,10.0,3.0,0.0,Fair,Day
13271,13271,13271,2022-06-09 23:24:00,40.848844,-73.937348,Trans-Manhattan Expressway,10.0,10.0,0.0,Fair,Night
13272,13272,13272,2022-05-01 04:16:26,40.849429,-73.940505,5th Avenue,10.0,0.0,0.0,Fair,Day
13273,13273,13273,2022-08-06 18:45:11,40.823207,-73.957093,Pedestrian Bridge,10.0,6.0,0.0,Fair,Day
13274,13274,13274,2022-07-29 15:11:36,40.846059,-73.930479,5th Avenue,10.0,,0.0,Partly Cloudy,Day
13275,13275,13275,2022-10-06 19:22:59,40.705701,-74.00363399999998,FDR Drive,10.0,5.0,0.0,Fair,Day
13276,13276,13276,2022-12-19 10:31:52,40.84874511,-73.93862128,Cross Bronx Expy,10.0,12.0,0.0,Fair,Day
13277,13277,13277,2022-09-30 12:15:15,40.847642,-73.934966,5th Avenue,10.0,5.0,0.0,Fair,Day
13278,13278,13278,2022-07-08 19:44:38,40.760637,-73.95652,FDR Drive,6.0,5.0,0.0,Cloudy,Day
13279,13279,13279,2022-06-28 09:03:23,40.75672700000001,-73.990155, 8th Avenue,10.0,6.0,0.0,Fair,Day
13280,13280,13280,2022-05-05 09:51:11,40.756079,-73.99063199999998, 8th Avenue,10.0,6.0,0.0,Fair,Day
13281,13281,13281,2022-09-22 18:15:05,40.745826,-73.974034,Queens Midtown Tunl East,10.0,9.0,0.0,Fair,Day
13282,13282,13282,2022-09-06 18:40:05,40.81420900000001,-73.93430500000002,Harlem River Drive North,1.0,3.0,0.06,Light Rain,Day
